"","pit_tag_number","observable","value","method","collection","unit","event","trial"
"6782","0900008800752713","total_protein","34.0","plasma","blood_analyses","g/L","WT7","salmon_trial_1"
"6783","0900008800752713","magnesium","0.88","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6784","0900008800752713","lymphocytes","97.0","haematology","blood_analyses","percentage","WT7","salmon_trial_1"
"6785","0900008800752713","monocytes","0.0","haematology","blood_analyses","percentage","WT7","salmon_trial_1"
"6786","0900008800752713","neutrophils","3.0","haematology","blood_analyses","percentage","WT7","salmon_trial_1"
"6787","0900008800752344","monocytes","0.0","haematology","blood_analyses","percentage","WT7","salmon_trial_1"
"6788","0900008800752344","chloride","135.0","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6789","0900008800752344","cortisol","445.0","plasma","blood_analyses","nmol/L","WT7","salmon_trial_1"
"6790","0900008800752344","lymphocytes","99.0","haematology","blood_analyses","percentage","WT7","salmon_trial_1"
"6791","0900008800752344","white_blood_cell_count","16.8","haematology","blood_analyses","109/L","WT7","salmon_trial_1"
"6792","0900008800752344","lymphocytes_abs","16.6","haematology","blood_analyses","109/L","WT7","salmon_trial_1"
"6793","0900008800752344","haematocrit","39.0","haematology","blood_analyses","percentage","WT7","salmon_trial_1"
"6794","0900008800752344","magnesium","1.01","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6795","0900008800752354","cortisol","347.0","plasma","blood_analyses","nmol/L","WT7","salmon_trial_1"
"6796","0900008800752354","c-reactive_protein","1.34","plasma","blood_analyses","µg/mL","WT7","salmon_trial_1"
"6797","0900008800752354","triglycerides","0.82","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6798","0900008800752354","phosphate","3.65","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6799","0900008800752354","bilirubin","0.0","plasma","blood_analyses","µmol/L","WT7","salmon_trial_1"
"6800","0900008800752354","alkaline_phosphatase","44.0","plasma","blood_analyses","IU/L","WT7","salmon_trial_1"
"6801","0900008800752354","neutrophils","2.0","haematology","blood_analyses","percentage","WT7","salmon_trial_1"
"6802","0900008800752354","albumin","16.0","plasma","blood_analyses","g/L","WT7","salmon_trial_1"
"6803","0900008800752354","haptoglobin","11.2","plasma","blood_analyses","mg/dL","WT7","salmon_trial_1"
"6804","0900008800752354","alanine_aminotransferase","3.0","plasma","blood_analyses","IU/L","WT7","salmon_trial_1"
"6805","0900008800752354","globulin","22.0","plasma","blood_analyses","g/L","WT7","salmon_trial_1"
"6806","0900008800752354","creatine_phosphokinase","1427.0","plasma","blood_analyses","IU/L","WT7","salmon_trial_1"
"6807","0900008800752354","total_protein","38.0","plasma","blood_analyses","g/L","WT7","salmon_trial_1"
"6808","0900008800752354","white_blood_cell_count","30.0","haematology","blood_analyses","109/L","WT7","salmon_trial_1"
"6809","0900008800752354","lymphocytes","97.0","haematology","blood_analyses","percentage","WT7","salmon_trial_1"
"6810","0900008800752359","globulin","22.0","plasma","blood_analyses","g/L","WT14","salmon_trial_1"
"6811","0900008800752359","lymphocytes","96.0","haematology","blood_analyses","percentage","WT14","salmon_trial_1"
"6812","0900008800752359","glutamate_dehydrogenase","133.8","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"6813","0900008800752359","lymphocytes_abs","10.2","haematology","blood_analyses","109/L","WT14","salmon_trial_1"
"6814","0900008800752359","creatinine","17.0","plasma","blood_analyses","µmol/L","WT14","salmon_trial_1"
"6815","0900008800752364","haptoglobin","17.39","plasma","blood_analyses","mg/dL","WT7","salmon_trial_1"
"6816","0900008800752364","alanine_aminotransferase","5.0","plasma","blood_analyses","IU/L","WT7","salmon_trial_1"
"6817","0900008800752364","albumin","15.0","plasma","blood_analyses","g/L","WT7","salmon_trial_1"
"6818","0900008800752364","phosphate","3.47","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6819","0900008800752364","bilirubin","0.0","plasma","blood_analyses","µmol/L","WT7","salmon_trial_1"
"6820","0900008800752364","triglycerides","1.26","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6821","0900008800752364","potassium","4.23","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6822","0900008800752364","white_blood_cell_count","44.2","haematology","blood_analyses","109/L","WT7","salmon_trial_1"
"6823","0900008800752364","glucose","4.77","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6824","0900008800752364","prostaglandin_e2","48.64","plasma","blood_analyses","pg/mL","WT7","salmon_trial_1"
"6825","0900008800752364","cortisol","291.0","plasma","blood_analyses","nmol/L","WT7","salmon_trial_1"
"6826","0900008800752470","urea","0.9","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"6827","0900008800752470","calcium","3.06","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"6828","0900008800752470","globulin","21.0","plasma","blood_analyses","g/L","WT14","salmon_trial_1"
"6829","0900008800752470","alanine_aminotransferase","6.0","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"6830","0900008800752470","cholesterol","7.2","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"6831","0900008800752470","white_blood_cell_count","22.0","haematology","blood_analyses","109/L","WT14","salmon_trial_1"
"6832","0900008800752470","bilirubin","0.0","plasma","blood_analyses","µmol/L","WT14","salmon_trial_1"
"6833","0900008800752470","magnesium","1.15","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"6834","0900008800752483","creatine_phosphokinase","3376.0","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"6835","0900008800752483","white_blood_cell_count","54.2","haematology","blood_analyses","109/L","WT14","salmon_trial_1"
"6836","0900008800752483","urea","1.4","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"6837","0900008800752483","prostaglandin_e2","99.2","plasma","blood_analyses","pg/mL","WT14","salmon_trial_1"
"6838","0900008800752483","alanine_aminotransferase","10.0","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"6839","0900008800752483","haptoglobin","6.96","plasma","blood_analyses","mg/dL","WT14","salmon_trial_1"
"6840","0900008800752483","c-reactive_protein","0.73","plasma","blood_analyses","µg/mL","WT14","salmon_trial_1"
"6841","0900008800752483","chloride","134.0","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"6842","0900008800752483","phosphate","2.71","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"6843","0900008800752516","aspartate_aminotransferase","274.0","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"6844","0900008800752516","bilirubin","0.0","plasma","blood_analyses","µmol/L","WT14","salmon_trial_1"
"6845","0900008800752516","neutrophils_abs","0.4","haematology","blood_analyses","109/L","WT14","salmon_trial_1"
"6846","0900008800752516","albumin","17.0","plasma","blood_analyses","g/L","WT14","salmon_trial_1"
"6847","0900008800752521","urea","0.5","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6848","0900008800752521","aspartate_aminotransferase","270.0","plasma","blood_analyses","IU/L","WT7","salmon_trial_1"
"6849","0900008800752521","magnesium","0.98","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6850","0900008800752527","cortisol","184.0","plasma","blood_analyses","nmol/L","WT7","salmon_trial_1"
"6851","0900008800752527","phosphate","3.01","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6852","0900008800752527","creatinine","7.0","plasma","blood_analyses","µmol/L","WT7","salmon_trial_1"
"6853","0900008800752527","creatine_phosphokinase","2109.0","plasma","blood_analyses","IU/L","WT7","salmon_trial_1"
"6854","0900008800752527","cholesterol","9.2","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6855","0900008800752527","calcium","2.56","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6856","0900008800752619","magnesium","1.35","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"6857","0900008800752619","neutrophils_abs","0.3","haematology","blood_analyses","109/L","WT14","salmon_trial_1"
"6858","0900008800752619","prostaglandin_e2","116.3","plasma","blood_analyses","pg/mL","WT14","salmon_trial_1"
"6859","0900008800752619","calcium","3.16","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"6860","0900008800752619","globulin","22.0","plasma","blood_analyses","g/L","WT14","salmon_trial_1"
"6861","0900008800752619","aspartate_aminotransferase","162.0","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"6862","0900008800752619","urea","0.5","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"6863","0900008800752619","potassium","4.29","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"6864","0900008800752739","cholesterol","7.1","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"6865","0900008800752739","chloride","154.0","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"6866","0900008800752739","globulin","23.0","plasma","blood_analyses","g/L","WT14","salmon_trial_1"
"6867","0900008800752739","c-reactive_protein","0.47","plasma","blood_analyses","µg/mL","WT14","salmon_trial_1"
"6868","0900008800752739","glutamate_dehydrogenase","95.8","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"6869","0900008800752739","haemoglobin","100.0","haematology","blood_analyses","g/L","WT14","salmon_trial_1"
"6870","0900008800752739","creatine_phosphokinase","1791.0","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"6871","0900008800752739","magnesium","1.46","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"6872","0900008800752739","neutrophils","2.0","haematology","blood_analyses","percentage","WT14","salmon_trial_1"
"6873","0900008800752739","albumin","16.0","plasma","blood_analyses","g/L","WT14","salmon_trial_1"
"6874","0900008800752739","prostaglandin_e2","72.8","plasma","blood_analyses","pg/mL","WT14","salmon_trial_1"
"6875","0900008800752739","monocytes_abs","0.5","haematology","blood_analyses","109/L","WT14","salmon_trial_1"
"6876","0900008800752739","creatinine","14.0","plasma","blood_analyses","µmol/L","WT14","salmon_trial_1"
"6877","0900008800752739","alanine_aminotransferase","3.0","plasma","blood_analyses","IU/L","WT14","salmon_trial_1"
"6878","0900008800752364","c-reactive_protein","2.58","plasma","blood_analyses","µg/mL","WT7","salmon_trial_1"
"6879","0900008800752364","aspartate_aminotransferase","285.0","plasma","blood_analyses","IU/L","WT7","salmon_trial_1"
"6880","0900008800752364","lymphocytes_abs","44.2","haematology","blood_analyses","109/L","WT7","salmon_trial_1"
"6881","0900008800752364","globulin","20.0","plasma","blood_analyses","g/L","WT7","salmon_trial_1"
"6882","0900008800752364","neutrophils","0.0","haematology","blood_analyses","percentage","WT7","salmon_trial_1"
"6883","0900008800752364","lymphocytes","100.0","haematology","blood_analyses","percentage","WT7","salmon_trial_1"
"6884","0900008800752364","creatine_phosphokinase","7971.0","plasma","blood_analyses","IU/L","WT7","salmon_trial_1"
"6885","0900008800752364","calcium","2.72","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6886","0900008800752364","monocytes_abs","0.0","haematology","blood_analyses","109/L","WT7","salmon_trial_1"
"6887","0900008800752364","alkaline_phosphatase","31.0","plasma","blood_analyses","IU/L","WT7","salmon_trial_1"
"6888","0900008800752364","monocytes","0.0","haematology","blood_analyses","percentage","WT7","salmon_trial_1"
"6889","0900008800752364","sodium","164.0","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6890","0900008800752364","urea","0.5","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6891","0900008800752364","glutamate_dehydrogenase","77.1","plasma","blood_analyses","IU/L","WT7","salmon_trial_1"
"6892","0900008800752378","sodium","158.0","plasma","blood_analyses","mmol/L","WT14","salmon_trial_1"
"6893","0900008800752388","cortisol","468.0","plasma","blood_analyses","nmol/L","WT7","salmon_trial_1"
"6894","0900008800752388","c-reactive_protein","2.06","plasma","blood_analyses","µg/mL","WT7","salmon_trial_1"
"6895","0900008800752388","haematocrit","36.0","haematology","blood_analyses","percentage","WT7","salmon_trial_1"
"6896","0900008800752388","haptoglobin","9.19","plasma","blood_analyses","mg/dL","WT7","salmon_trial_1"
"6897","0900008800752388","triglycerides","1.49","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6898","0900008800752388","glucose","4.51","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6899","0900008800752388","neutrophils","0.0","haematology","blood_analyses","percentage","WT7","salmon_trial_1"
"6900","0900008800752388","phosphate","3.33","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6901","0900008800752425","glucose","5.67","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6902","0900008800752425","potassium","4.24","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6903","0900008800752425","monocytes_abs","0.0","haematology","blood_analyses","109/L","WT7","salmon_trial_1"
"6904","0900008800752425","albumin","17.0","plasma","blood_analyses","g/L","WT7","salmon_trial_1"
"6905","0900008800752435","globulin","21.0","plasma","blood_analyses","g/L","WT7","salmon_trial_1"
"6906","0900008800752435","bilirubin","0.0","plasma","blood_analyses","µmol/L","WT7","salmon_trial_1"
"6907","0900008800752435","cortisol","386.0","plasma","blood_analyses","nmol/L","WT7","salmon_trial_1"
"6908","0900008800752435","haptoglobin","16.58","plasma","blood_analyses","mg/dL","WT7","salmon_trial_1"
"6909","0900008800752435","alkaline_phosphatase","22.0","plasma","blood_analyses","IU/L","WT7","salmon_trial_1"
"6910","0900008800752435","phosphate","3.61","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6911","0900008800752435","creatine_phosphokinase","12827.0","plasma","blood_analyses","IU/L","WT7","salmon_trial_1"
"6912","0900008800752435","chloride","132.0","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6913","0900008800752435","triglycerides","0.68","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6914","0900008800752435","glucose","5.6","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6915","0900008800752667","white_blood_cell_count","22.4","haematology","blood_analyses","109/L","WT7","salmon_trial_1"
"6916","0900008800752667","bilirubin","0.0","plasma","blood_analyses","µmol/L","WT7","salmon_trial_1"
"6917","0900008800752667","glutamate_dehydrogenase","100.3","plasma","blood_analyses","IU/L","WT7","salmon_trial_1"
"6918","0900008800752667","creatinine","26.0","plasma","blood_analyses","µmol/L","WT7","salmon_trial_1"
"6919","0900008800752667","haptoglobin","20.98","plasma","blood_analyses","mg/dL","WT7","salmon_trial_1"
"6920","0900008800752667","lymphocytes","99.0","haematology","blood_analyses","percentage","WT7","salmon_trial_1"
"6921","0900008800752667","monocytes","0.0","haematology","blood_analyses","percentage","WT7","salmon_trial_1"
"6922","0900008800752674","bilirubin","0.0","plasma","blood_analyses","µmol/L","WT7","salmon_trial_1"
"6923","0900008800752713","calcium","2.71","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6924","0900008800752713","creatine_phosphokinase","4014.0","plasma","blood_analyses","IU/L","WT7","salmon_trial_1"
"6925","0900008800752713","albumin","14.0","plasma","blood_analyses","g/L","WT7","salmon_trial_1"
"6926","0900008800752713","glucose","3.67","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6927","0900008800752713","cholesterol","8.2","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6928","0900008800752713","creatinine","11.0","plasma","blood_analyses","µmol/L","WT7","salmon_trial_1"
"6929","0900008800752713","chloride","134.0","plasma","blood_analyses","mmol/L","WT7","salmon_trial_1"
"6930","0900008800752713","monocytes_abs","0.0","haematology","blood_analyses","109/L","WT7","salmon_trial_1"
"6931","0900008800752713","alanine_aminotransferase","6.0","plasma","blood_analyses","IU/L","WT7","salmon_trial_1"
